x_value	y_value	centroid	
1.439	2.512264586	0	
2.755	0.068664564	0	
5.148	0.020599373	0	
5.967	0.0	0	
10.372	0.02059938	0	
12.396	3.438378576	0	
8.747	0.0	0	
8.803	0.154495202	0	
10.872	0.202560415	0	
14.318	7.290459936	0	
19.746	0.287532655	0	
20.256	0.842857236	0	
19.364	0.399971376	0	
10.212	0.0	0	
10.084	0.0	0	
12.147	0.0	0	
15.213	0.0	0	
12.565	0.0	0	
8.162	0.0	0	
15.143	0.0	0	
16.864	0.0	0	
18.525	0.0	0	
17.735	0.892639116	0	
20.938	0.286674761	0	
22.299	0.542449894	0	
21.31	1.076316905	0	
19.615	4.55932548	0	
8.041	3.37314492	0	
6.999	1.568984335	0	
4.42	6.15062394	0	
5.72	0.16994484	0	
6.974	0.50468436	0	
10.833	0.048065177	0	
14.434	0.854873878	0	
12.007	1.236820752	0	
8.824	0.978470143	0	
13.771	0.0	0	
17.654	0.0	0	
20.882	1.917457106	0	
13.251	0.0	0	
20.288	0.0	0	
15.586	2.224731312	0	
14.32	4.358480868	0	
11.401	0.236893205	0	
16.781	0.0	0	
21.278	0.0	0	
21.984	0.0	0	
17.283	0.753593587	0	
16.324	0.0	0	
19.774	0.0	0	
21.826	0.0	0	
24.951	1.378439388	0	
24.679	0.082397506	0	
25.837	1.596450996	1	
22.294	0.909805673	0	
18.143	20.62341619	2	
15.488	0.154495368	0	
16.289	0.0	0	
21.661	0.0	0	
22.667	0.0	0	
23.873	0.061798104	0	
19.047	6.433868592	0	
19.09	0.01373292	0	
25.401	0.0	1	
26.836	0.0	1	
20.51	0.899505266	0	
16.325	0.0	0	
12.491	0.0	0	
18.411	0.0	0	
16.93	0.0	0	
15.75	27.23235854	2	
10.282	1.318359384	0	
16.143	0.0	0	
23.172	0.0	0	
24.969	0.0	0	
25.857	0.223160054	1	
18.354	3.88469538	0	
24.084	1.17073062	0	
26.599	2.482225106	1	
27.15	0.0	1	
28.153	0.0	1	
29.703	0.403404192	1	
27.521	12.17078964	1	
12.164	0.690078571	0	
21.717	14.7371238	2	
20.161	11.50131375	0	
25.844	0.3707892	1	
29.108	0.0	1	
28.515	0.164794932	1	
26.478	1.62048312	1	
23.931	0.09784692	0	
29.427	0.0	1	
28.678	0.0	1	
30.852	0.0	1	
18.976	3.826328753	0	
17.229	0.0	0	
23.73	0.0	0	
28.523	0.0	1	
29.384	0.0	1	
30.778	0.0	1	
27.847	0.0	1	
27.234	3.127670244	1	
28.372	0.106430026	1	
25.223	0.0	1	
31.005	0.0	1	
33.197	0.061798068	1	
33.747	0.11672969	1	
33.546	0.381088404	1	
32.203	0.0	1	
28.319	0.0	1	
33.682	0.0	1	
27.398	0.0	1	
29.604	0.0	1	
24.658	10.63270701	0	
21.878	0.266075179	0	
27.942	0.0	1	
28.19	0.16479491	1	
28.391	0.08583071	1	
27.928	0.0	1	
30.797	0.0	1	
31.926	0.0	1	
30.386	0.0	1	
31.887	1.83162672	1	
37.047	0.326156774	1	
35.17	0.037765512	1	
28.371	0.024032606	1	
29.084	8.013155306	1	
32.072	0.0	1	
32.072	0.0	1	
32.933	0.0	1	
30.067	0.0	1	
34.821	0.0	1	
34.171	0.0	1	
34.636	0.0	1	
33.861	0.0	1	
28.79	3.776549472	1	
25.519	0.29869092	1	
31.682	0.0	1	
29.45	0.0	1	
31.563	0.0	1	
30.61	0.0	1	
32.205	0.0	1	
33.041	0.0	1	
30.966	0.789642396	1	
28.584	4.54216176	1	
32.588	0.0	1	
33.704	0.0	1	
36.26	12.0883896	1	
27.698	19.76680534	2	
31.159	4.19025456	1	
33.001	0.0	1	
33.945	0.0	1	
38.557	0.0	1	
39.538	0.0	1	
40.185	0.9235386	1	
33.449	0.053214919	1	
33.786	0.0	1	
34.28	0.0	1	
34.797	0.0	1	
30.885	0.741577356	1	
33.452	0.006866453	1	
32.383	0.38967192	1	
38.489	0.61454772	1	
37.195	0.0	1	
37.203	0.0	1	
34.522	2.27622996	1	
35.179	0.0	1	
36.092	0.15792858	1	
33.494	9.132385032	1	
27.602	14.38179029	2	
28.342	18.4175496	2	
36.22	2.3826618	1	
40.116	3.791998584	1	
37.929	8.2500408	1	
40.129	0.0	1	
39.757	0.0	1	
41.253	0.0	1	
40.63	1.46941992	1	
40.388	5.819323464	1	
38.249	0.22659318	1	
37.245	0.00686646	1	
30.036	11.41548516	1	
31.06	9.362409552	1	
33.75	0.95443704	1	
34.401	0.0	1	
35.918	4.288105332	1	
36.536	1.21536108	1	
27.444	51.1173059	2	
32.648	6.70166388	1	
39.241	0.0	1	
36.03	0.260925386	1	
39.052	0.0	1	
38.919	0.020599373	1	
40.444	0.027465811	1	
37.015	1.005935868	1	
38.636	4.116437561	1	
36.06	0.017166132	1	
36.122	0.0	1	
40.754	0.0	1	
39.216	0.0	1	
39.345	2.46162564	1	
37.889	0.0	1	
39.759	0.0	1	
38.758	0.260925516	1	
37.459	0.0686646	1	
38.407	0.281524608	1	
37.915	0.02059938	1	
38.239	0.0	1	
37.803	2.65731516	1	
38.647	0.23002632	1	
36.072	0.769042944	1	
41.666	2.192115744	1	
42.71	1.17244692	1	
40.411	2.190401748	1	
43.398	0.0	1	
40.092	0.0	1	
35.788	5.2614216	1	
32.501	7.0278138	1	
38.51	1.15699824	1	
38.767	0.399971052	1	
34.207	2.865024936	1	
36.937	0.16136172	1	
36.726	3.01780728	1	
35.173	13.79814128	1	
36.739	9.92203452	1	
38.994	4.106139192	1	
40.962	0.00686646	1	
39.549	0.0	1	
39.707	3.9018636	1	
42.961	1.21707936	1	
35.04	7.144542	1	
38.919	0.133895858	1	
36.022	0.0	1	
38.936	0.0	1	
37.504	0.0	1	
29.729	12.67719399	1	
33.102	0.0	1	
33.41	0.0	1	
29.256	13.68485172	1	
34.301	2.001570804	1	
35.709	14.28222956	1	
31.477	0.4703508	1	
32.478	0.0	1	
34.155	0.0	1	
33.525	0.0	1	
35.47	0.0	1	
35.401	0.0	1	
35.933	0.0	1	
37.471	0.0	1	
37.045	1.8093132	1	
37.127	11.48758093	1	
37.464	0.5767812	1	
37.043	0.0	1	
31.959	4.31556642	1	
30.775	7.69042643	1	
36.183	0.07553088	1	
34.809	5.822756424	1	
37.478	2.41184268	1	
36.448	0.0	1	
36.937	0.0	1	
35.286	0.0	1	
36.425	0.0	1	
33.366	0.0	1	
33.622	0.0	1	
36.213	0.0	1	
33.248	0.0	1	
32.951	11.18545668	1	
20.62	24.39307872	2	
31.324	0.377655466	1	
26.617	1.01451888	1	
28.312	0.0	1	
27.591	0.0	1	
28.596	0.0	1	
27.697	0.0	1	
28.707	0.0	1	
29.114	0.207710244	1	
29.125	0.0789642	1	
26.42	0.0	1	
30.417	0.0	1	
26.828	0.0	1	
26.266	0.0	1	
28.276	0.0	1	
30.128	0.0	1	
31.991	0.0	1	
32.313	0.0	1	
32.451	0.0	1	
27.151	0.0	1	
31.323	0.048065184	1	
29.648	0.0	1	
29.866	0.0	1	
32.495	0.1579284	1	
29.618	0.0	1	
29.212	3.172301748	1	
25.128	17.02279548	2	
29.7	0.57163266	1	
27.889	7.079310144	1	
18.956	9.380439792	0	
18.759	3.73192128	0	
15.0	0.47550222	0	
24.423	0.017166132	0	
25.984	0.0	1	
29.824	0.0	1	
29.649	0.0	1	
23.694	0.0	0	
23.968	0.0	0	
30.088	0.006866453	1	
30.315	0.0	1	
32.093	0.102138516	1	
25.143	0.319290372	0	
21.032	1.035118908	0	
23.967	7.40032092	0	
26.692	0.0	1	
30.3	0.252342216	1	
29.337	0.54931608	1	
21.307	1.61704944	0	
19.08	0.0	0	
21.58	23.30131631	2	
24.601	11.22322428	0	
11.449	0.0	0	
11.09	0.121879584	0	
16.634	0.0	0	
19.963	0.0	0	
23.086	0.0	0	
22.748	11.7862663	0	
23.555	14.45045184	2	
15.895	0.0	0	
15.137	0.0	0	
20.022	0.0	0	
17.141	0.0	0	
18.258	0.0	0	
21.517	0.0	0	
21.931	0.0	0	
20.295	0.0	0	
17.636	0.0	0	
20.612	0.0	0	
23.35	4.744724328	0	
14.971	26.32941828	2	
7.041	8.983896005	0	
6.921	20.89461917	2	
7.624	2.20241664	0	
9.762	0.417137328	0	
16.733	0.0	0	
19.664	0.357914052	0	
14.421	1.97410572	0	
9.97	0.04463208	0	
13.126	0.0	0	
16.135	0.0	0	
16.91	1.136398032	0	
18.894	2.095985484	0	
22.75	0.468635414	0	
20.748	4.804802618	0	
20.365	0.377655386	0	
18.358	0.173378081	0	
17.616	0.183678098	0	
21.371	1.572418181	0	
22.529	13.64450387	2	
9.212	0.111579833	0	
4.566	0.200843935	0	
8.814	22.51253268	2	
17.371	5.375573856	0	
12.069	0.109863331	0	
20.337	0.849723962	0	
21.157	0.094413794	0	
18.218	0.0	0	
21.42	1.86080909	0	
24.651	0.0	0	
23.047	1.302909732	0	
13.044	0.054931644	0	
5.555	2.760314832	0	
16.212	0.0	0	
18.787	5.172160104	0	
18.899	17.71202315	2	
4.979	28.23486084	2	
9.548	3.3782958	0	
15.337	0.0	0	
11.485	0.180244418	0	
7.678	0.425720066	0	
12.736	9.05341392	0	
13.367	16.36447464	2	
13.551	4.6932246	0	
11.44	0.0	0	
13.903	0.0	0	
18.088	0.827408318	0	
17.113	2.866743965	0	
24.09	2.969737646	0	
17.147	8.438875178	0	
15.009	0.880622892	0	
17.374	9.393314112	0	
14.766	18.05192316	2	
18.8	0.844573068	0	
21.134	0.0	0	
25.05	0.041198702	0	
26.029	11.49101428	1	
11.173	6.615827554	0	
-2.782	0.511551209	0	
-3.212	2.91824424	0	
-3.339	1.39732416	0	
5.205	0.0	0	
9.091	0.0	0	
8.965	0.0	0	
13.329	0.0	0	
12.331	1.476288108	0	
17.894	7.20634464	0	
21.923	3.570556428	0	
26.264	0.693511718	1	
19.956	2.099418732	0	
11.518	3.14483652	0	
8.726	5.929183692	0	
6.59	3.359411028	0	
10.159	0.720977918	0	
18.282	2.104568518	0	
12.784	0.288390722	0	
11.339	0.0	0	
9.076	0.0	0	
5.864	0.0	0	
15.677	0.834273972	0	
24.141	0.044631965	0	
16.689	2.085685409	0	
12.401	2.871898394	0	
9.421	2.283096636	0	
15.907	0.405120938	0	
18.157	1.843643628	0	
18.485	9.17701722	0	
-0.508	2.595521988	0	
5.74	0.302124312	0	
11.3	0.0	0	
14.767	0.0	0	
19.652	0.0	0	
23.435	0.0	0	
26.029	0.0	1	
26.76	0.0	1	
27.217	0.159645024	1	
29.495	0.10986331	1	
18.387	1.520919504	0	
16.502	2.430725054	0	
28.623	0.597381732	1	
30.07	0.333022766	1	
20.269	0.99220266	0	
29.439	5.362705656	1	
10.181	11.50474536	0	
15.233	2.11486788	0	
23.451	0.0	0	
24.944	0.017166146	0	
22.13	0.377655134	0	
25.27	2.722550976	1	
29.993	1.07460041	1	
23.375	14.57748972	2	
25.841	1.555250702	1	
27.007	0.0	1	
19.91	0.0	0	
24.871	0.0	0	
29.786	0.061798104	1	
32.356	0.401687294	1	
24.246	1.25656128	0	
23.348	0.0	0	
26.339	0.0	1	
29.329	0.0	1	
30.822	0.315856692	1	
14.348	2.990341598	0	
16.793	0.288390744	0	
17.476	0.0	0	
21.333	0.0	0	
16.495	3.491592674	0	
19.773	4.425431126	0	
26.925	0.0	1	
28.484	0.0	1	
30.609	0.048065191	1	
30.541	0.192260736	1	
24.916	1.108932552	0	
29.325	0.0	1	
31.637	0.0	1	
31.723	0.0	1	
31.636	0.0	1	
32.132	0.024032592	1	
33.159	0.0	1	
33.643	0.0	1	
32.711	0.46691892	1	
34.58	1.7646786	1	
34.987	13.09433519	1	
28.826	1.943206272	1	
28.314	0.080680838	1	
30.315	0.0	1	
31.528	0.003433226	1	
35.439	0.051498389	1	
30.102	1.1707308	1	
31.571	0.0	1	
32.61	0.010299672	1	
36.177	0.0	1	
37.366	0.39825396	1	
26.071	2.05135308	1	
28.413	0.0	1	
24.345	6.919668504	0	
33.936	5.72319144	1	
32.495	4.5421623	1	
29.911	6.130028578	1	
31.715	4.904362051	1	
27.729	40.94636243	2	
33.618	13.53378348	1	
37.32	0.080680838	1	
37.684	0.0	1	
36.807	0.03604896	1	
36.684	0.0	1	
37.582	0.0	1	
38.296	0.0	1	
38.559	0.0	1	
38.89	0.0	1	
38.235	0.0	1	
38.071	0.0	1	
38.276	0.0	1	
37.471	0.0	1	
36.536	0.0	1	
30.926	11.7347652	1	
32.729	6.217577885	1	
36.47	0.10814652	1	
34.514	1.07288424	1	
35.052	0.242042544	1	
37.297	0.0	1	
38.136	10.40611295	1	
28.406	1.40247311	1	
33.755	0.168228	1	
31.159	6.38580024	1	
37.009	0.0789642	1	
35.615	0.326156256	1	
36.782	0.339889572	1	
23.154	74.2315428	2	
25.802	0.0	1	
32.58	0.0	1	
34.205	0.0	1	
37.142	0.0	1	
37.724	0.0	1	
35.406	0.0	1	
35.647	0.0	1	
30.661	3.18603636	1	
31.795	0.384521573	1	
33.598	0.88920576	1	
31.962	2.336312916	1	
31.326	3.73535064	1	
24.704	18.72138929	2	
24.96	5.72147568	0	
29.206	4.332733337	1	
23.476	18.56174469	2	
34.13	4.446031327	1	
38.539	2.17666728	1	
32.814	4.853720268	1	
35.067	1.258277796	1	
36.128	0.0	1	
33.961	0.245475914	1	
35.642	0.05149841	1	
36.29	1.68571476	1	
36.371	0.0	1	
34.484	0.0	1	
34.984	0.144195509	1	
37.907	0.0	1	
38.391	0.375938374	1	
26.799	3.491589989	1	
38.882	0.334739225	1	
43.412	0.3759381	1	
40.359	0.0	1	
40.045	0.0	1	
39.812	0.0	1	
33.968	0.0	1	
33.734	0.0	1	
34.421	0.041198724	1	
33.697	0.0	1	
36.091	3.98940732	1	
33.781	2.291679	1	
29.539	5.907724992	1	
35.667	1.14498162	1	
39.896	2.257347996	1	
36.187	0.0	1	
37.548	0.52185096	1	
37.079	0.30898998	1	
28.727	9.5134815	1	
31.736	12.07638	1	
36.917	0.0	1	
36.495	0.0	1	
37.778	0.0	1	
39.788	2.58178608	1	
27.763	6.904220724	1	
31.074	0.84457404	1	
30.421	0.0	1	
32.979	0.0	1	
35.972	0.0	1	
32.785	0.0	1	
34.51	0.0	1	
28.909	3.54308796	1	
34.487	0.6111144	1	
30.341	0.27122508	1	
38.426	1.65138156	1	
32.594	5.78155788	1	
36.024	0.0	1	
37.715	0.0	1	
38.394	0.0	1	
38.744	0.0	1	
36.637	1.956938364	1	
37.153	2.28652812	1	
36.338	0.25749216	1	
38.645	0.0	1	
37.892	1.40075676	1	
39.289	0.1579284	1	
31.551	0.013732906	1	
38.589	5.19447204	1	
38.595	0.3913884	1	
39.772	0.0	1	
41.266	0.0	1	
39.433	0.0	1	
39.234	1.39732236	1	
38.043	0.0	1	
29.914	13.14927368	1	
37.036	0.700378164	1	
37.006	2.937129739	1	
38.382	0.25920864	1	
37.199	0.089263944	1	
36.191	1.233387482	1	
36.127	0.01373292	1	
29.655	15.89670119	2	
26.068	0.28324134	1	
27.726	0.0	1	
31.209	0.0	1	
32.934	0.0	1	
31.659	0.0	1	
32.078	0.0	1	
32.636	0.0	1	
32.35	0.0	1	
30.528	0.0	1	
23.59	0.0	0	
23.203	0.0	0	
26.155	0.0	1	
27.851	0.0	1	
28.249	0.0	1	
29.453	0.0	1	
26.232	0.17509482	1	
29.202	0.212860166	1	
35.453	0.0	1	
36.344	0.0	1	
34.204	0.0	1	
32.447	0.0	1	
32.245	0.0	1	
35.895	5.11551	1	
21.898	9.264559572	0	
26.467	0.0	1	
28.71	0.0	1	
32.579	0.0	1	
33.665	0.0	1	
32.505	0.0	1	
31.722	0.0	1	
31.659	0.0	1	
28.388	0.33645636	1	
33.343	0.549316224	1	
22.795	0.0	0	
16.498	0.6420132	0	
13.846	0.0	0	
21.249	0.0	0	
26.708	0.0	1	
27.253	0.0	1	
29.965	0.0	1	
29.228	0.0	1	
28.33	0.0	1	
28.998	0.0	1	
28.99	0.0	1	
27.641	0.0	1	
24.504	2.221298186	0	
19.105	6.499100484	0	
18.758	0.0	0	
18.444	0.0	0	
16.029	0.0	0	
18.295	0.0	0	
22.948	0.618839424	0	
27.761	0.208568736	1	
29.226	5.61675852	1	
29.522	5.203059401	1	
29.707	0.816250658	1	
25.17	0.0	0	
27.444	0.0	1	
27.211	0.0	1	
27.507	0.0	1	
23.467	1.246260888	0	
31.016	0.08239752	1	
22.176	0.590515358	0	
13.181	0.0	0	
12.907	0.0	0	
17.552	0.212860692	0	
13.735	1.00593558	0	
20.099	0.654030036	0	
24.074	5.01594377	0	
19.145	52.88720509	2	
11.486	0.0	0	
16.325	0.048065198	0	
19.838	0.814533048	0	
26.184	0.0	1	
27.195	0.0	1	
15.081	0.0	0	
12.627	0.499534668	0	
10.963	0.259208978	0	
14.582	0.00686646	0	
15.612	0.391388436	0	
10.533	0.0	0	
17.36	0.0	0	
21.94	0.0	0	
24.529	0.0	0	
17.677	5.83820424	0	
4.354	0.517558788	0	
14.973	0.0	0	
21.437	0.0	0	
11.479	0.161361655	0	
5.535	0.042915326	0	
12.49	0.0	0	
15.591	0.0	0	
9.931	0.27980802	0	
0.981	0.0	0	
3.466	0.024032585	0	
6.376	0.500392829	0	
3.749	1.12781538	0	
9.813	0.0	0	
5.977	0.0	0	
-3.619	0.0	0	
-4.608	0.0	0	
4.855	0.0	0	
15.109	0.0	0	
20.373	0.0	0	
19.042	0.0	0	
19.629	6.073379546	0	
17.484	2.535440616	0	
16.479	10.0610802	0	
10.952	0.632572034	0	
13.94	0.0532152	0	
12.841	0.053215186	0	
17.921	7.225223306	0	
15.863	0.3707892	0	
11.004	5.760955224	0	
8.444	3.991986684	0	
14.028	2.171516076	0	
16.83	0.0	0	
20.057	0.0	0	
21.069	0.0	0	
22.113	0.0	0	
12.969	0.0	0	
11.472	0.0	0	
15.392	1.105499786	0	
21.13	1.32179251	0	
18.81	2.270221776	0	
21.793	8.723829679	0	
21.389	31.92902784	2	
19.589	18.87759936	2	
11.436	3.014374946	0	
15.152	0.0	0	
19.127	0.0	0	
17.986	2.4702093	0	
18.01	10.87132104	0	
12.003	0.0	0	
15.936	0.0	0	
16.003	2.263355028	0	
15.491	19.26383976	2	
15.314	0.4051224	0	
18.149	0.0	0	
16.487	0.74501015	0	
20.842	12.22572528	0	
19.221	1.773263354	0	
19.016	7.48271736	0	
13.352	0.0	0	
14.406	0.0	0	
20.0	0.410270832	0	
19.57	0.051498403	0	
22.833	2.845288476	0	
20.882	6.65531676	0	
17.162	0.312423559	0	
20.926	0.0	0	
22.043	0.0	0	
23.973	0.089263944	0	
25.158	0.149774609	0	
24.861	2.126886278	0	
14.772	0.0	0	
12.104	0.0	0	
12.389	15.79456116	2	
11.552	6.591794076	0	
16.453	0.329590346	0	
14.314	23.54332622	2	
14.584	0.0	0	
16.697	0.0	0	
22.355	0.0	0	
21.451	0.301265712	0	
22.123	0.171661378	0	
21.811	0.092697134	0	
21.277	1.457405316	0	
7.511	6.71367546	0	
10.554	0.405120686	0	
18.063	0.0	0	
20.422	0.0	0	
21.826	0.0	0	
18.812	1.424789006	0	
22.357	3.192901214	0	
26.734	1.263427848	1	
27.906	0.19569389	1	
28.215	0.339889694	1	
26.369	8.692933896	1	
27.899	1.311491772	1	
29.174	2.02732272	1	
22.142	52.51808365	2	
20.402	0.0	0	
22.049	0.0	0	
21.91	0.0	0	
25.279	0.0	1	
17.498	0.123596208	0	
21.233	0.0	0	
22.809	0.0	0	
26.89	0.0	1	
25.594	0.017166139	1	
21.245	0.405120888	0	
10.443	1.409339988	0	
9.545	1.45568862	0	
15.713	1.40418936	0	
20.563	12.89863742	0	
22.146	119.9638688	2	
20.376	14.10028075	2	
26.064	0.58364861	1	
29.174	4.57476984	1	
24.267	2.86674624	0	
22.396	0.0	0	
27.288	0.0	1	
29.184	0.0	1	
18.581	11.45324699	0	
20.01	0.0	0	
21.393	0.078964272	0	
24.555	2.382660914	0	
23.422	0.90293868	0	
22.517	0.0	0	
23.12	0.0	0	
19.572	0.367355794	0	
24.248	4.418562168	0	
29.247	0.0	1	
29.126	0.233459388	1	
28.846	0.542449692	1	
20.974	0.387954511	0	
26.369	0.061798097	1	
31.393	0.082397484	1	
30.507	0.0	1	
30.535	0.089263944	1	
30.95	0.061798104	1	
30.007	0.003433226	1	
26.696	5.029678728	1	
28.587	9.54094194	1	
30.895	3.625490412	1	
29.839	0.07209792	1	
36.987	0.0	1	
35.554	0.037765519	1	
33.466	0.583648135	1	
30.907	0.02746584	1	
23.197	21.04225312	2	
23.261	0.0	0	
25.077	0.0	0	
26.967	0.0	1	
28.229	0.0	1	
29.446	0.0	1	
33.152	0.27809118	1	
28.637	0.0	1	
29.556	0.199127153	1	
32.673	2.585223122	1	
36.359	0.0	1	
35.903	0.326156616	1	
35.457	0.0	1	
35.965	0.0	1	
32.934	4.07867202	1	
33.153	2.736280476	1	
35.642	0.14076216	1	
35.326	0.0	1	
37.313	0.0	1	
32.797	0.123596208	1	
33.338	0.0	1	
35.063	0.0	1	
35.78	0.0	1	
36.664	0.0	1	
38.146	11.4944436	1	
30.736	3.216932798	1	
33.144	0.0	1	
33.108	1.869391584	1	
32.844	9.564973524	1	
37.156	0.01373292	1	
38.282	0.93727116	1	
37.731	0.0686646	1	
33.952	0.102996972	1	
38.526	0.0	1	
37.774	0.0	1	
36.54	0.0	1	
36.321	0.0	1	
36.414	0.0	1	
36.363	0.0	1	
33.679	0.0	1	
35.905	0.0	1	
37.517	0.0	1	
36.627	0.010299679	1	
39.142	0.0	1	
38.498	0.0	1	
38.898	0.0	1	
39.484	0.0	1	
39.572	0.0	1	
39.486	0.0	1	
38.794	0.0	1	
39.337	0.0	1	
38.092	0.650596536	1	
39.073	0.06523128	1	
38.464	0.381088044	1	
38.971	0.0	1	
39.357	0.0	1	
34.891	0.0	1	
36.358	0.0	1	
33.554	0.724410648	1	
37.675	0.0	1	
38.48	0.0	1	
40.51	0.0	1	
37.054	0.0	1	
33.859	1.177597008	1	
33.443	0.06523128	1	
34.391	0.339889558	1	
39.33	0.01373292	1	
38.702	0.0	1	
37.54	0.0	1	
37.011	0.20427732	1	
33.19	10.34860252	1	
30.053	1.14240672	1	
30.381	0.0	1	
32.711	0.102996828	1	
21.171	28.3962263	2	
27.077	20.1273021	2	
33.342	0.0	1	
32.527	9.43794756	1	
33.098	5.046844536	1	
36.61	1.78012656	1	
37.836	1.35269172	1	
28.466	19.95392438	2	
36.031	2.744866922	1	
35.595	0.0	1	
37.952	0.0	1	
38.836	0.0	1	
38.876	0.0	1	
40.547	0.0	1	
38.825	0.0	1	
38.134	0.0	1	
37.279	0.734710824	1	
36.721	0.05149836	1	
38.099	0.0	1	
37.522	0.16136172	1	
32.673	0.98533656	1	
34.027	0.0	1	
33.957	0.0	1	
33.811	0.0	1	
37.768	0.0	1	
39.861	0.0	1	
38.468	0.0	1	
37.466	0.0	1	
38.735	0.74157732	1	
36.9	0.278091288	1	
37.89	0.0	1	
38.364	0.0	1	
37.835	0.0	1	
38.583	0.0	1	
37.498	0.0	1	
42.469	0.0	1	
40.187	0.0	1	
36.917	0.0	1	
37.203	0.0	1	
38.37	4.037473764	1	
39.854	0.0	1	
37.774	0.0	1	
40.417	0.0	1	
38.862	0.0	1	
41.289	0.0	1	
43.855	0.05836487	1	
44.785	1.412772026	1	
35.859	0.0	1	
35.188	0.122737824	1	
34.471	3.556825668	1	
37.022	0.65574648	1	
38.677	1.63593288	1	
38.074	2.049635239	1	
38.521	0.0	1	
36.469	0.64544688	1	
32.289	15.49071648	1	
23.474	26.57145888	2	
26.354	17.1532625	2	
30.9	2.320862292	1	
28.005	2.865028277	1	
31.663	3.137971118	1	
33.742	9.09633492	1	
36.878	0.0	1	
34.263	6.8578704	1	
35.474	0.604247364	1	
32.422	4.78248768	1	
35.117	0.0	1	
35.563	0.0	1	
28.526	5.43822912	1	
25.764	0.0	1	
25.336	0.0	1	
30.173	0.0	1	
33.657	0.0	1	
35.898	0.0	1	
36.618	0.0	1	
36.806	0.0	1	
33.348	0.0	1	
32.64	0.037765526	1	
33.664	0.0	1	
29.69	3.563689658	1	
32.517	2.82897792	1	
33.46	0.0	1	
33.7	0.260925048	1	
35.91	0.0	1	
34.368	5.13267624	1	
22.629	24.88403002	2	
17.934	0.0	0	
22.298	0.0	0	
23.422	0.0	0	
27.331	0.0	1	
31.723	0.0	1	
32.712	0.0	1	
31.046	0.0	1	
31.412	1.682278826	1	
21.479	0.4360212	0	
24.285	0.0	0	
29.216	0.0	1	
21.044	61.27279488	2	
18.327	0.504684216	0	
21.267	0.0	0	
22.933	0.0	0	
20.924	0.0	0	
24.069	0.0	0	
26.845	0.0	1	
28.105	0.0	1	
28.089	0.0	1	
27.509	0.0	1	
26.503	0.0	1	
27.12	0.0	1	
27.131	0.0	1	
28.337	0.006866453	1	
21.951	5.86566576	0	
16.805	0.15449508	0	
20.424	0.0	0	
21.381	0.0	0	
12.18	26.183502	2	
15.382	5.165294213	0	
19.714	0.0	0	
23.625	0.0	0	
23.709	0.0	0	
24.82	0.0	0	
23.766	0.0	0	
24.528	0.0	0	
25.282	0.010299686	1	
18.365	0.992203128	0	
22.341	0.348472627	0	
25.363	0.289249733	1	
24.889	0.048065184	0	
25.106	0.017166132	0	
20.671	29.59784953	2	
22.119	0.003433226	0	
23.653	0.0	0	
28.759	0.013732906	1	
29.007	0.1218798	1	
24.862	7.831193191	0	
15.394	0.006866453	0	
14.947	0.0	0	
14.299	0.0	0	
19.472	0.27465822	0	
21.332	0.981902772	0	
19.032	2.59895304	0	
11.282	0.0	0	
13.846	0.0	0	
17.888	0.631713924	0	
12.041	0.078964272	0	
16.214	0.0	0	
18.56	0.0	0	
19.615	0.0	0	
20.873	0.017166146	0	
25.426	0.003433226	1	
21.606	0.130462668	0	
22.267	0.439453073	0	
21.141	0.789642857	0	
20.973	2.47020804	0	
25.626	3.701017584	1	
18.766	4.490661528	0	
20.806	0.0	0	
24.447	0.006866453	0	
25.412	11.81030126	1	
-1.388	2.97317484	0	
-0.458	0.0	0	
4.125	0.0	0	
9.564	0.034332264	0	
4.123	36.34928748	2	
9.492	5.88455676	0	
17.502	1.023102194	0	
23.435	0.769043124	0	
19.865	5.637358274	0	
6.832	0.0	0	
6.048	0.034332264	0	
7.972	32.08867236	2	
6.738	4.92324786	0	
6.611	1.076317344	0	
16.754	1.88398368	0	
16.79	13.59729792	0	
5.726	0.782776174	0	
7.645	0.913238964	0	
9.753	70.00866504	2	
9.98	34.90047965	2	
9.113	0.302123966	0	
9.483	0.0	0	
14.189	0.0	0	
13.23	0.937271354	0	
11.27	2.985190639	0	
16.416	0.003433226	0	
15.596	0.0	0	
9.434	10.63099026	0	
11.41	0.53558329	0	
12.67	0.381088303	0	
6.751	0.003433226	0	
9.979	0.0	0	
15.461	2.301978578	0	
8.569	9.640508868	0	
10.261	0.398254946	0	
11.754	0.456619385	0	
14.176	1.085758668	0	
14.158	1.381874256	0	
19.225	0.720978336	0	
4.25	1.606749746	0	
12.087	0.0	0	
16.076	0.0	0	
17.725	0.0	0	
16.709	0.137329092	0	
16.242	41.56608492	2	
16.202	3.6632538	0	
14.342	0.868606963	0	
13.978	0.07209779	0	
15.264	0.03776549	0	
18.156	0.0	0	
20.88	0.0	0	
19.025	0.188827466	0	
19.924	0.15106199	0	
24.651	0.092697156	0	
17.779	0.0	0	
8.952	0.0	0	
12.172	1.64451659	0	
19.696	3.328514208	0	
21.209	9.118654596	0	
18.505	5.47600068	0	
12.878	0.0	0	
12.256	6.119731908	0	
12.508	1.393890732	0	
19.307	0.0	0	
18.358	0.010299686	0	
13.329	5.870819218	0	
14.213	0.0	0	
16.606	0.0	0	
16.211	1.699447802	0	
22.371	12.3596208	0	
23.53	0.020599366	0	
14.363	0.152778571	0	
21.919	0.0	0	
